gen,primary_type,secondary_type,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity
5.0,dark,flying,0.0,100.0,1.2,39.5,60.0,5120.0,110.0,65.0,105.0,55.0,95.0,80.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,3.0,3.0,0.0,0.0,0.0
5.0,fire,No secondary type,50.2,49.8,1.4,58.0,90.0,5120.0,85.0,97.0,66.0,105.0,66.0,65.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,3.0,1.0,0.0,0.0,0.0
5.0,bug,steel,50.2,49.8,0.3,33.0,90.0,5120.0,58.0,109.0,112.0,48.0,48.0,109.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,3.0,1.0,0.0,0.0,0.0
5.0,dark,dragon,50.2,49.8,0.8,17.3,45.0,10240.0,52.0,65.0,50.0,45.0,50.0,38.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,1.0,5.0,0.0,0.0,0.0
5.0,dark,dragon,50.2,49.8,1.4,50.0,45.0,10240.0,72.0,85.0,70.0,65.0,70.0,58.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,1.0,5.0,0.0,0.0,0.0
5.0,dark,dragon,50.2,49.8,1.8,160.0,45.0,10240.0,92.0,105.0,90.0,125.0,90.0,98.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,1.0,5.0,0.0,0.0,0.0
5.0,bug,fire,50.2,49.8,1.1,28.8,45.0,10240.0,55.0,85.0,55.0,50.0,55.0,60.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0
5.0,bug,fire,50.2,49.8,1.6,46.0,15.0,10240.0,85.0,60.0,65.0,135.0,105.0,100.0,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0
5.0,steel,fighting,0.0,0.0,2.1,250.0,3.0,20480.0,91.0,90.0,129.0,90.0,72.0,108.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0
5.0,rock,fighting,0.0,0.0,1.9,260.0,3.0,20480.0,91.0,129.0,90.0,72.0,90.0,108.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,grass,fighting,0.0,0.0,2.0,200.0,3.0,20480.0,91.0,90.0,72.0,90.0,129.0,108.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,flying,No secondary type,100.0,0.0,1.5,63.0,3.0,30720.0,79.0,115.0,70.0,125.0,80.0,111.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
5.0,electric,flying,100.0,0.0,1.5,61.0,3.0,30720.0,79.0,115.0,70.0,125.0,80.0,111.0,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,1.0
5.0,dragon,fire,0.0,0.0,3.2,330.0,3.0,30720.0,100.0,120.0,100.0,150.0,120.0,90.0,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0
5.0,dragon,electric,0.0,0.0,2.9,345.0,3.0,30720.0,100.0,150.0,120.0,120.0,100.0,90.0,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.0,0.0,2.0
5.0,ground,flying,100.0,0.0,1.5,68.0,3.0,30720.0,89.0,125.0,90.0,115.0,80.0,101.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
5.0,dragon,ice,0.0,0.0,3.0,325.0,3.0,30720.0,125.0,130.0,90.0,130.0,90.0,95.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0
5.0,water,fighting,0.0,0.0,1.4,48.5,3.0,20480.0,91.0,72.0,90.0,129.0,90.0,108.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.0,0.0,3.0
5.0,normal,psychic,0.0,0.0,0.6,6.5,3.0,30720.0,100.0,77.0,77.0,128.0,128.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0
5.0,bug,steel,0.0,0.0,1.5,82.5,3.0,30720.0,71.0,120.0,95.0,120.0,95.0,99.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,3.0
6.0,grass,No secondary type,88.1,11.9,0.4,9.0,45.0,5120.0,56.0,61.0,65.0,48.0,45.0,38.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,grass,No secondary type,88.1,11.9,0.7,29.0,45.0,5120.0,61.0,78.0,95.0,56.0,58.0,57.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,grass,fighting,88.1,11.9,1.6,90.0,45.0,5120.0,88.0,107.0,122.0,74.0,75.0,64.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,5.0,0.0,0.0,0.0
6.0,fire,No secondary type,88.1,11.9,0.4,9.4,45.0,5120.0,40.0,45.0,40.0,62.0,60.0,60.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,2.0,5.0,0.0,0.0,0.0
6.0,fire,No secondary type,88.1,11.9,1.0,14.5,45.0,5120.0,59.0,59.0,58.0,90.0,70.0,73.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,2.0,5.0,0.0,0.0,0.0
6.0,fire,psychic,88.1,11.9,1.5,39.0,45.0,5120.0,75.0,69.0,72.0,114.0,100.0,104.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,2.0,5.0,0.0,0.0,0.0
6.0,water,No secondary type,88.1,11.9,0.3,7.0,45.0,5120.0,41.0,56.0,40.0,62.0,44.0,71.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,0.0,0.0,0.0
6.0,water,No secondary type,88.1,11.9,0.6,10.9,45.0,5120.0,54.0,63.0,52.0,83.0,56.0,97.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,0.0,0.0,0.0
6.0,water,dark,88.1,11.9,1.5,40.0,45.0,5120.0,72.0,95.0,67.0,103.0,71.0,122.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,3.0,5.0,0.0,0.0,0.0
6.0,normal,No secondary type,50.2,49.8,0.4,5.0,255.0,3840.0,38.0,36.0,38.0,32.0,36.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,normal,ground,50.2,49.8,1.0,42.4,127.0,3840.0,85.0,56.0,77.0,50.0,77.0,78.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,normal,flying,50.2,49.8,0.3,1.7,255.0,3840.0,45.0,50.0,43.0,40.0,38.0,62.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,fire,flying,50.2,49.8,0.7,16.0,120.0,3840.0,62.0,73.0,55.0,56.0,52.0,84.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,2.0,5.0,0.0,0.0,0.0
6.0,fire,flying,50.2,49.8,1.2,24.5,45.0,3840.0,78.0,81.0,71.0,74.0,69.0,126.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,2.0,5.0,0.0,0.0,0.0
6.0,bug,No secondary type,50.0,50.0,0.3,2.5,255.0,3840.0,38.0,35.0,40.0,27.0,25.0,35.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
6.0,bug,No secondary type,50.0,50.0,0.3,8.4,120.0,3840.0,45.0,22.0,60.0,27.0,30.0,29.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,bug,flying,50.0,50.0,1.2,17.0,45.0,3840.0,80.0,52.0,50.0,90.0,50.0,89.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0
6.0,fire,normal,11.2,88.8,0.6,13.5,220.0,5120.0,62.0,50.0,58.0,73.0,54.0,72.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0
6.0,fire,normal,11.2,88.8,1.5,81.5,65.0,5120.0,86.0,68.0,72.0,109.0,66.0,106.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0
6.0,fairy,No secondary type,0.0,100.0,0.1,0.1,225.0,5120.0,44.0,38.0,39.0,61.0,79.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,fairy,No secondary type,0.0,100.0,0.2,0.9,120.0,5120.0,54.0,45.0,47.0,75.0,98.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,fairy,No secondary type,0.0,100.0,1.1,10.0,45.0,5120.0,78.0,65.0,68.0,112.0,154.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,5.0,0.0,0.0,0.0
6.0,grass,No secondary type,50.0,50.0,0.9,31.0,200.0,5120.0,66.0,65.0,48.0,62.0,57.0,52.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,grass,No secondary type,50.0,50.0,1.7,91.0,45.0,5120.0,123.0,100.0,62.0,97.0,81.0,68.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,fighting,No secondary type,50.2,49.8,0.6,8.0,220.0,6400.0,67.0,82.0,62.0,46.0,48.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,3.0,3.0,0.0,0.0,0.0
6.0,fighting,dark,50.2,49.8,2.1,136.0,65.0,6400.0,95.0,124.0,78.0,69.0,71.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,3.0,3.0,0.0,0.0,0.0
6.0,normal,No secondary type,50.0,50.0,1.2,28.0,160.0,5120.0,75.0,80.0,60.0,65.0,90.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6.0,psychic,No secondary type,50.2,49.8,0.3,3.5,190.0,5120.0,62.0,48.0,54.0,63.0,60.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,psychic,No secondary type,50.0,50.0,0.6,8.5,75.0,5120.0,74.0,48.0,76.0,83.0,81.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,steel,ghost,50.2,49.8,0.8,2.0,180.0,5120.0,45.0,80.0,100.0,35.0,37.0,28.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,5.0,0.0,0.0,0.0
6.0,steel,ghost,50.2,49.8,0.8,4.5,90.0,5120.0,59.0,110.0,150.0,45.0,49.0,35.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,5.0,0.0,0.0,0.0
6.0,steel,ghost,50.2,49.8,1.7,53.0,45.0,5120.0,60.0,50.0,140.0,50.0,140.0,60.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,5.0,0.0,0.0,0.0
6.0,fairy,No secondary type,50.2,49.8,0.2,0.5,200.0,5120.0,78.0,52.0,60.0,63.0,65.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,fairy,No secondary type,50.2,49.8,0.8,15.5,140.0,5120.0,101.0,72.0,72.0,99.0,89.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,fairy,No secondary type,50.2,49.8,0.4,3.5,200.0,5120.0,62.0,48.0,66.0,59.0,57.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,fairy,No secondary type,50.2,49.8,0.8,5.0,140.0,5120.0,82.0,80.0,86.0,85.0,75.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,dark,psychic,50.2,49.8,0.4,3.5,190.0,5120.0,53.0,54.0,53.0,37.0,46.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0
6.0,dark,psychic,50.2,49.8,1.5,47.0,80.0,5120.0,86.0,92.0,88.0,68.0,75.0,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0
6.0,rock,water,50.2,49.8,0.5,31.0,120.0,5120.0,42.0,52.0,67.0,39.0,56.0,50.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,rock,water,50.2,49.8,1.3,96.0,45.0,5120.0,72.0,105.0,115.0,54.0,86.0,68.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,poison,water,50.2,49.8,0.5,7.3,225.0,5120.0,50.0,60.0,60.0,60.0,60.0,30.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0
6.0,poison,dragon,50.2,49.8,1.8,81.5,55.0,5120.0,65.0,75.0,90.0,97.0,123.0,44.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,water,No secondary type,50.2,49.8,0.5,8.3,225.0,3840.0,50.0,53.0,62.0,58.0,63.0,44.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,3.0,0.0,0.0,0.0
6.0,water,No secondary type,50.2,49.8,1.3,35.3,55.0,3840.0,71.0,73.0,88.0,120.0,89.0,59.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,3.0,0.0,0.0,0.0
6.0,electric,normal,50.2,49.8,0.5,6.0,190.0,5120.0,44.0,38.0,33.0,61.0,43.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
6.0,electric,normal,50.2,49.8,1.0,21.0,75.0,5120.0,62.0,55.0,52.0,109.0,94.0,109.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,3.0,3.0,0.0,0.0,0.0
6.0,rock,dragon,88.14,11.86,0.8,26.0,45.0,7680.0,58.0,89.0,77.0,45.0,45.0,48.0,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0
6.0,rock,dragon,88.14,11.86,2.5,270.0,45.0,7680.0,82.0,121.0,119.0,69.0,59.0,71.0,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0
6.0,rock,ice,88.14,11.86,1.3,25.2,45.0,7680.0,77.0,59.0,50.0,67.0,63.0,46.0,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,rock,ice,88.14,11.86,2.7,225.0,45.0,7680.0,123.0,77.0,72.0,99.0,92.0,58.0,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0
6.0,fairy,No secondary type,88.14,11.86,1.0,23.5,45.0,8960.0,95.0,65.0,65.0,110.0,130.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,2.0,1.0,0.0,0.0,0.0
6.0,fighting,flying,50.2,49.8,0.8,21.5,100.0,5120.0,78.0,92.0,75.0,74.0,63.0,118.0,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0
6.0,electric,fairy,50.2,49.8,0.2,2.2,180.0,5120.0,67.0,58.0,57.0,81.0,67.0,101.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,3.0,1.0,0.0,0.0,0.0
6.0,rock,fairy,0.0,0.0,0.3,5.7,60.0,6400.0,50.0,50.0,150.0,50.0,150.0,50.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0,2.0,1.0,0.0,0.0,0.0
6.0,dragon,No secondary type,50.2,49.8,0.3,2.8,45.0,10240.0,45.0,50.0,35.0,55.0,75.0,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
6.0,dragon,No secondary type,50.2,49.8,0.8,17.5,45.0,10240.0,68.0,75.0,53.0,83.0,113.0,60.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
6.0,dragon,No secondary type,50.2,49.8,2.0,150.5,45.0,10240.0,90.0,100.0,70.0,110.0,150.0,80.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0
6.0,steel,fairy,50.2,49.8,0.2,3.0,75.0,5120.0,57.0,80.0,91.0,80.0,87.0,75.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,0.0,0.0,0.0
6.0,ghost,grass,50.2,49.8,0.4,7.0,120.0,5120.0,43.0,70.0,48.0,50.0,60.0,38.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,ghost,grass,50.2,49.8,1.5,71.0,60.0,5120.0,85.0,110.0,76.0,65.0,82.0,56.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,ghost,grass,50.2,49.8,0.4,5.0,120.0,5120.0,49.0,66.0,70.0,44.0,55.0,51.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,ghost,grass,50.2,49.8,0.9,12.5,60.0,5120.0,65.0,90.0,122.0,58.0,75.0,84.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,ice,No secondary type,50.2,49.8,1.0,99.5,190.0,5120.0,55.0,69.0,85.0,32.0,35.0,28.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,ice,No secondary type,50.2,49.8,2.0,505.0,55.0,5120.0,95.0,117.0,184.0,44.0,46.0,28.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
6.0,flying,dragon,50.2,49.8,0.5,8.0,190.0,5120.0,40.0,30.0,35.0,45.0,40.0,55.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0
6.0,flying,dragon,50.2,49.8,1.5,85.0,45.0,5120.0,85.0,70.0,80.0,97.0,80.0,123.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0
6.0,fairy,No secondary type,0.0,0.0,3.0,215.0,45.0,30720.0,126.0,131.0,95.0,131.0,98.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,1.0,1.0,0.0,0.0,2.0
6.0,dark,flying,0.0,0.0,5.8,203.0,45.0,30720.0,126.0,131.0,95.0,131.0,98.0,99.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,1.0,0.0,0.0,2.0
6.0,dragon,ground,0.0,0.0,5.0,305.0,3.0,30720.0,108.0,100.0,121.0,81.0,95.0,95.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0
6.0,rock,fairy,0.0,0.0,0.7,8.8,3.0,6400.0,50.0,100.0,150.0,100.0,150.0,50.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0,1.0,1.0,1.0,0.0,3.0
